** CONVERTED FROM C:\Eye_Tracker\Results\trial_1.edf using edfapi 4.3.1 Win32  EyeLink Dataviewer Subcomponent Jul 28 2022 on Thu Apr 27 13:10:58 2023
** DATE: Thu Apr 27 13:00:00 2023
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v5.50 Jun 16 2022 (EyeLink 1000 Plus)
** CAMERA: Eyelink GL Version 1.2 Sensor=AG7
** SERIAL NUMBER: CLG-BIH04
** CAMERA_CONFIG: BIH04200.SCD
**

MSG	1360319 !V IAREA RECTANGLE 1 0 0 639 539 topleft
MSG	1360383 RECCFG CR 500 2 1 L
MSG	1360383 ELCLCFG RTABLER
MSG	1360383 GAZE_COORDS 0.00 0.00 1680.00 1050.00
MSG	1360383 THRESHOLDS L 119 233
MSG	1360383 ELCL_WINDOW_SIZES 176 176 208 208
MSG	1360383 CAMERA_LENS_FOCAL_LENGTH 27.00 
MSG	1360383 ELCL_PROC ELLIPSE  (5)
MSG	1360383 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
START	1360384 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RATE	 500.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	LEFT	RATE	 500.00	TRACKING	CR	FILTER	2	INPUT
INPUT	1360384	127
MSG	1360384 !MODE RECORD CR 500 2 1 L

1360460	  839.0	  523.8	 1000.0	  127.0	...
1360462	  839.0	  523.8	 1000.0	  127.0	...
1360464	  839.0	  523.8	 1000.0	  127.0	...
1360466	  839.0	  523.8	 1000.0	  127.0	...
1360468	  839.0	  523.8	 1000.0	  127.0	...
1360470	  839.0	  523.8	 1000.0	  127.0	...
1360472	  839.0	  523.8	 1000.0	  127.0	...
1360474	  839.0	  523.8	 1000.0	  127.0	...
1360476	  839.0	  523.8	 1000.0	  127.0	...
1360478	  839.0	  523.8	 1000.0	  127.0	...
1360480	  839.0	  523.8	 1000.0	  127.0	...
1360482	  839.0	  523.8	 1000.0	  127.0	...
1360484	  839.0	  523.8	 1000.0	  127.0	...
1360486	  839.0	  523.8	 1000.0	  127.0	...
1360488	  839.0	  523.8	 1000.0	  127.0	...
1360490	  839.0	  523.8	 1000.0	  127.0	...
1360492	  839.0	  523.8	 1000.0	  127.0	...
1360494	  839.0	  523.8	 1000.0	  127.0	...
1360496	  839.0	  523.8	 1000.0	  127.0	...
1360498	  839.0	  523.8	 1000.0	  127.0	...
1360500	  839.0	  523.8	 1000.0	  127.0	...
1360502	  839.0	  523.8	 1000.0	  127.0	...
1360504	  839.0	  523.8	 1000.0	  127.0	...
1360506	  839.0	  523.8	 1000.0	  127.0	...
1360508	  839.0	  523.8	 1000.0	  127.0	...
1360510	  839.0	  523.8	 1000.0	  127.0	...
1360512	  839.0	  523.8	 1000.0	  127.0	...
1360514	  839.0	  523.8	 1000.0	  127.0	...
1360516	  839.0	  523.8	 1000.0	  127.0	...
1360518	  839.0	  523.8	 1000.0	  127.0	...
1360520	  839.0	  523.8	 1000.0	  127.0	...
1360522	  839.0	  523.8	 1000.0	  127.0	...
1360524	  839.0	  523.8	 1000.0	  127.0	...
1360526	  839.0	  523.8	 1000.0	  127.0	...
1360528	  839.0	  523.8	 1000.0	  127.0	...
1360530	  839.0	  523.8	 1000.0	  127.0	...
1360532	  839.0	  523.8	 1000.0	  127.0	...
1360534	  839.0	  523.8	 1000.0	  127.0	...
1360536	  839.0	  523.8	 1000.0	  127.0	...
1360538	  839.0	  523.8	 1000.0	  127.0	...
1360540	  839.0	  523.8	 1000.0	  127.0	...
1360542	  839.0	  523.8	 1000.0	  127.0	...
1360544	  839.0	  523.8	 1000.0	  127.0	...
1360546	  839.0	  523.8	 1000.0	  127.0	...
1360548	  839.0	  523.8	 1000.0	  127.0	...
1360550	  839.0	  523.8	 1000.0	  127.0	...
1360552	  839.0	  523.8	 1000.0	  127.0	...
1360554	  839.0	  523.8	 1000.0	  127.0	...
1360556	  839.0	  523.8	 1000.0	  127.0	...
1360558	  839.0	  523.8	 1000.0	  127.0	...
1360560	  839.0	  523.8	 1000.0	  127.0	...
1360562	  839.0	  523.8	 1000.0	  127.0	...
1360564	  839.0	  523.8	 1000.0	  127.0	...
1360566	  839.0	  523.8	 1000.0	  127.0	...
1360568	  839.0	  523.8	 1000.0	  127.0	...
1360570	  839.0	  523.8	 1000.0	  127.0	...
1360572	  839.0	  523.8	 1000.0	  127.0	...
1360574	  839.0	  523.8	 1000.0	  127.0	...
1360576	  839.0	  523.8	 1000.0	  127.0	...
1360578	  839.0	  523.8	 1000.0	  127.0	...
1360580	  839.0	  523.8	 1000.0	  127.0	...
1360582	  839.0	  523.8	 1000.0	  127.0	...
1360584	  839.0	  523.8	 1000.0	  127.0	...
1360586	  839.0	  523.8	 1000.0	  127.0	...
1360588	  839.0	  523.8	 1000.0	  127.0	...
1360590	  839.0	  523.8	 1000.0	  127.0	...
1360592	  839.0	  523.8	 1000.0	  127.0	...
1360594	  839.0	  523.8	 1000.0	  127.0	...
1360596	  839.0	  523.8	 1000.0	  127.0	...
1360598	  839.0	  523.8	 1000.0	  127.0	...
1360600	  839.0	  523.8	 1000.0	  127.0	...
1360602	  839.0	  523.8	 1000.0	  127.0	...
1360604	  839.0	  523.8	 1000.0	  127.0	...
1360606	  839.0	  523.8	 1000.0	  127.0	...
1360608	  839.0	  523.8	 1000.0	  127.0	...
1360610	  839.0	  523.8	 1000.0	  127.0	...
1360612	  839.0	  523.8	 1000.0	  127.0	...
1360614	  839.0	  523.8	 1000.0	  127.0	...
1360616	  839.0	  523.8	 1000.0	  127.0	...
1360618	  839.0	  523.8	 1000.0	  127.0	...
1360620	  839.0	  523.8	 1000.0	  127.0	...
1360622	  839.0	  523.8	 1000.0	  127.0	...
1360624	  839.0	  523.8	 1000.0	  127.0	...
1360626	  839.0	  523.8	 1000.0	  127.0	...
1360628	  839.0	  523.8	 1000.0	  127.0	...
1360630	  839.0	  523.8	 1000.0	  127.0	...
1360632	  839.0	  523.8	 1000.0	  127.0	...
1360634	  839.0	  523.8	 1000.0	  127.0	...
1360636	  839.0	  523.8	 1000.0	  127.0	...
1360638	  839.0	  523.8	 1000.0	  127.0	...
1360640	  839.0	  523.8	 1000.0	  127.0	...
1360642	  839.0	  523.8	 1000.0	  127.0	...
1360644	  839.0	  523.8	 1000.0	  127.0	...
1360646	  839.0	  523.8	 1000.0	  127.0	...
1360648	  839.0	  523.8	 1000.0	  127.0	...
1360650	  839.0	  523.8	 1000.0	  127.0	...
1360652	  839.0	  523.8	 1000.0	  127.0	...
1360654	  839.0	  523.8	 1000.0	  127.0	...
1360656	  839.0	  523.8	 1000.0	  127.0	...
1360658	  839.0	  523.8	 1000.0	  127.0	...
1360660	  839.0	  523.8	 1000.0	  127.0	...
1360662	  839.0	  523.8	 1000.0	  127.0	...
1360664	  839.0	  523.8	 1000.0	  127.0	...
1360666	  839.0	  523.8	 1000.0	  127.0	...
1360668	  839.0	  523.8	 1000.0	  127.0	...
1360670	  839.0	  523.8	 1000.0	  127.0	...
1360672	  839.0	  523.8	 1000.0	  127.0	...
1360674	  839.0	  523.8	 1000.0	  127.0	...
1360676	  839.0	  523.8	 1000.0	  127.0	...
1360678	  839.0	  523.8	 1000.0	  127.0	...
1360680	  839.0	  523.8	 1000.0	  127.0	...
1360682	  839.0	  523.8	 1000.0	  127.0	...
1360684	  839.0	  523.8	 1000.0	  127.0	...
1360686	  839.0	  523.8	 1000.0	  127.0	...
1360688	  839.0	  523.8	 1000.0	  127.0	...
1360690	  839.0	  523.8	 1000.0	  127.0	...
1360692	  839.0	  523.8	 1000.0	  127.0	...
1360694	  839.0	  523.8	 1000.0	  127.0	...
1360696	  839.0	  523.8	 1000.0	  127.0	...
1360698	  839.0	  523.8	 1000.0	  127.0	...
1360700	  839.0	  523.8	 1000.0	  127.0	...
1360702	  839.0	  523.8	 1000.0	  127.0	...
1360704	  839.0	  523.8	 1000.0	  127.0	...
1360706	  839.0	  523.8	 1000.0	  127.0	...
1360708	  839.0	  523.8	 1000.0	  127.0	...
1360710	  839.0	  523.8	 1000.0	  127.0	...
1360712	  839.0	  523.8	 1000.0	  127.0	...
1360714	  839.0	  523.8	 1000.0	  127.0	...
1360716	  839.0	  523.8	 1000.0	  127.0	...
1360718	  839.0	  523.8	 1000.0	  127.0	...
1360720	  839.0	  523.8	 1000.0	  127.0	...
1360722	  839.0	  523.8	 1000.0	  127.0	...
1360724	  839.0	  523.8	 1000.0	  127.0	...
1360726	  839.0	  523.8	 1000.0	  127.0	...
1360728	  839.0	  523.8	 1000.0	  127.0	...
1360730	  839.0	  523.8	 1000.0	  127.0	...
1360732	  839.0	  523.8	 1000.0	  127.0	...
1360734	  839.0	  523.8	 1000.0	  127.0	...
1360736	  839.0	  523.8	 1000.0	  127.0	...
1360738	  839.0	  523.8	 1000.0	  127.0	...
1360740	  839.0	  523.8	 1000.0	  127.0	...
1360742	  839.0	  523.8	 1000.0	  127.0	...
1360744	  839.0	  523.8	 1000.0	  127.0	...
1360746	  839.0	  523.8	 1000.0	  127.0	...
1360748	  839.0	  523.8	 1000.0	  127.0	...
1360750	  839.0	  523.8	 1000.0	  127.0	...
1360752	  839.0	  523.8	 1000.0	  127.0	...
1360754	  839.0	  523.8	 1000.0	  127.0	...
1360756	  839.0	  523.8	 1000.0	  127.0	...
1360758	  839.0	  523.8	 1000.0	  127.0	...
1360760	  839.0	  523.8	 1000.0	  127.0	...
1360762	  839.0	  523.8	 1000.0	  127.0	...
1360764	  839.0	  523.8	 1000.0	  127.0	...
1360766	  839.0	  523.8	 1000.0	  127.0	...
1360768	  839.0	  523.8	 1000.0	  127.0	...
1360770	  839.0	  523.8	 1000.0	  127.0	...
1360772	  839.0	  523.8	 1000.0	  127.0	...
1360774	  839.0	  523.8	 1000.0	  127.0	...
1360776	  839.0	  523.8	 1000.0	  127.0	...
1360778	  839.0	  523.8	 1000.0	  127.0	...
1360780	  839.0	  523.8	 1000.0	  127.0	...
1360782	  839.0	  523.8	 1000.0	  127.0	...
1360784	  839.0	  523.8	 1000.0	  127.0	...
1360786	  839.0	  523.8	 1000.0	  127.0	...
1360788	  839.0	  523.8	 1000.0	  127.0	...
1360790	  839.0	  523.8	 1000.0	  127.0	...
1360792	  839.0	  523.8	 1000.0	  127.0	...
1360794	  839.0	  523.8	 1000.0	  127.0	...
1360796	  839.0	  523.8	 1000.0	  127.0	...
1360798	  839.0	  523.8	 1000.0	  127.0	...
1360800	  839.0	  523.8	 1000.0	  127.0	...
1360802	  839.0	  523.8	 1000.0	  127.0	...
1360804	  839.0	  523.8	 1000.0	  127.0	...
1360806	  839.0	  523.8	 1000.0	  127.0	...
1360808	  839.0	  523.8	 1000.0	  127.0	...
1360810	  839.0	  523.8	 1000.0	  127.0	...
1360812	  839.0	  523.8	 1000.0	  127.0	...
1360814	  839.0	  523.8	 1000.0	  127.0	...
1360816	  839.0	  523.8	 1000.0	  127.0	...
1360818	  839.0	  523.8	 1000.0	  127.0	...
1360820	  839.0	  523.8	 1000.0	  127.0	...
1360822	  839.0	  523.8	 1000.0	  127.0	...
1360824	  839.0	  523.8	 1000.0	  127.0	...
1360826	  839.0	  523.8	 1000.0	  127.0	...
1360828	  839.0	  523.8	 1000.0	  127.0	...
1360830	  839.0	  523.8	 1000.0	  127.0	...
1360832	  839.0	  523.8	 1000.0	  127.0	...
1360834	  839.0	  523.8	 1000.0	  127.0	...
1360836	  839.0	  523.8	 1000.0	  127.0	...
1360838	  839.0	  523.8	 1000.0	  127.0	...
1360840	  839.0	  523.8	 1000.0	  127.0	...
1360842	  839.0	  523.8	 1000.0	  127.0	...
1360844	  839.0	  523.8	 1000.0	  127.0	...
1360846	  839.0	  523.8	 1000.0	  127.0	...
1360848	  839.0	  523.8	 1000.0	  127.0	...
1360850	  839.0	  523.8	 1000.0	  127.0	...
1360852	  839.0	  523.8	 1000.0	  127.0	...
1360854	  839.0	  523.8	 1000.0	  127.0	...
1360856	  839.0	  523.8	 1000.0	  127.0	...
1360858	  839.0	  523.8	 1000.0	  127.0	...
1360860	  839.0	  523.8	 1000.0	  127.0	...
1360862	  839.0	  523.8	 1000.0	  127.0	...
1360864	  839.0	  523.8	 1000.0	  127.0	...
1360866	  839.0	  523.8	 1000.0	  127.0	...
1360868	  839.0	  523.8	 1000.0	  127.0	...
1360870	  839.0	  523.8	 1000.0	  127.0	...
1360872	  839.0	  523.8	 1000.0	  127.0	...
1360874	  839.0	  523.8	 1000.0	  127.0	...
1360876	  839.0	  523.8	 1000.0	  127.0	...
1360878	  839.0	  523.8	 1000.0	  127.0	...
1360880	  839.0	  523.8	 1000.0	  127.0	...
1360882	  839.0	  523.8	 1000.0	  127.0	...
1360884	  839.0	  523.8	 1000.0	  127.0	...
1360886	  839.0	  523.8	 1000.0	  127.0	...
1360888	  839.0	  523.8	 1000.0	  127.0	...
1360890	  839.0	  523.8	 1000.0	  127.0	...
1360892	  839.0	  523.8	 1000.0	  127.0	...
1360894	  839.0	  523.8	 1000.0	  127.0	...
1360896	  839.0	  523.8	 1000.0	  127.0	...
1360898	  839.0	  523.8	 1000.0	  127.0	...
1360900	  839.0	  523.8	 1000.0	  127.0	...
1360902	  839.0	  523.8	 1000.0	  127.0	...
1360904	  839.0	  523.8	 1000.0	  127.0	...
1360906	  839.0	  523.8	 1000.0	  127.0	...
1360908	  839.0	  523.8	 1000.0	  127.0	...
1360910	  839.0	  523.8	 1000.0	  127.0	...
1360912	  839.0	  523.8	 1000.0	  127.0	...
1360914	  839.0	  523.8	 1000.0	  127.0	...
1360916	  839.0	  523.8	 1000.0	  127.0	...
1360918	  839.0	  523.8	 1000.0	  127.0	...
1360920	  839.0	  523.8	 1000.0	  127.0	...
1360922	  839.0	  523.8	 1000.0	  127.0	...
1360924	  839.0	  523.8	 1000.0	  127.0	...
1360926	  839.0	  523.8	 1000.0	  127.0	...
1360928	  839.0	  523.8	 1000.0	  127.0	...
1360930	  839.0	  523.8	 1000.0	  127.0	...
1360932	  839.0	  523.8	 1000.0	  127.0	...
1360934	  839.0	  523.8	 1000.0	  127.0	...
1360936	  839.0	  523.8	 1000.0	  127.0	...
1360938	  839.0	  523.8	 1000.0	  127.0	...
1360940	  839.0	  523.8	 1000.0	  127.0	...
1360942	  839.0	  523.8	 1000.0	  127.0	...
1360944	  839.0	  523.8	 1000.0	  127.0	...
1360946	  839.0	  523.8	 1000.0	  127.0	...
1360948	  839.0	  523.8	 1000.0	  127.0	...
1360950	  839.0	  523.8	 1000.0	  127.0	...
1360952	  839.0	  523.8	 1000.0	  127.0	...
1360954	  839.0	  523.8	 1000.0	  127.0	...
1360956	  839.0	  523.8	 1000.0	  127.0	...
1360958	  839.0	  523.8	 1000.0	  127.0	...
1360960	  839.0	  523.8	 1000.0	  127.0	...
1360962	  839.0	  523.8	 1000.0	  127.0	...
1360964	  839.0	  523.8	 1000.0	  127.0	...
1360966	  839.0	  523.8	 1000.0	  127.0	...
1360968	  839.0	  523.8	 1000.0	  127.0	...
1360970	  839.0	  523.8	 1000.0	  127.0	...
1360972	  839.0	  523.8	 1000.0	  127.0	...
1360974	  839.0	  523.8	 1000.0	  127.0	...
1360976	  839.0	  523.8	 1000.0	  127.0	...
1360978	  839.0	  523.8	 1000.0	  127.0	...
1360980	  839.0	  523.8	 1000.0	  127.0	...
1360982	  839.0	  523.8	 1000.0	  127.0	...
1360984	  839.0	  523.8	 1000.0	  127.0	...
1360986	  839.0	  523.8	 1000.0	  127.0	...
1360988	  839.0	  523.8	 1000.0	  127.0	...
1360990	  839.0	  523.8	 1000.0	  127.0	...
1360992	  839.0	  523.8	 1000.0	  127.0	...
1360994	  839.0	  523.8	 1000.0	  127.0	...
1360996	  839.0	  523.8	 1000.0	  127.0	...
1360998	  839.0	  523.8	 1000.0	  127.0	...
1361000	  839.0	  523.8	 1000.0	  127.0	...
1361002	  839.0	  523.8	 1000.0	  127.0	...
1361004	  839.0	  523.8	 1000.0	  127.0	...
1361006	  839.0	  523.8	 1000.0	  127.0	...
1361008	  839.0	  523.8	 1000.0	  127.0	...
1361010	  839.0	  523.8	 1000.0	  127.0	...
1361012	  839.0	  523.8	 1000.0	  127.0	...
1361014	  839.0	  523.8	 1000.0	  127.0	...
1361016	  839.0	  523.8	 1000.0	  127.0	...
1361018	  839.0	  523.8	 1000.0	  127.0	...
1361020	  839.0	  523.8	 1000.0	  127.0	...
1361022	  839.0	  523.8	 1000.0	  127.0	...
1361024	  839.0	  523.8	 1000.0	  127.0	...
1361026	  839.0	  523.8	 1000.0	  127.0	...
1361028	  839.0	  523.8	 1000.0	  127.0	...
1361030	  839.0	  523.8	 1000.0	  127.0	...
1361032	  839.0	  523.8	 1000.0	  127.0	...
1361034	  839.0	  523.8	 1000.0	  127.0	...
1361036	  839.0	  523.8	 1000.0	  127.0	...
1361038	  839.0	  523.8	 1000.0	  127.0	...
1361040	  839.0	  523.8	 1000.0	  127.0	...
1361042	  839.0	  523.8	 1000.0	  127.0	...
1361044	  839.0	  523.8	 1000.0	  127.0	...
1361046	  839.0	  523.8	 1000.0	  127.0	...
1361048	  839.0	  523.8	 1000.0	  127.0	...
1361050	  839.0	  523.8	 1000.0	  127.0	...
1361052	  839.0	  523.8	 1000.0	  127.0	...
1361054	  839.0	  523.8	 1000.0	  127.0	...
1361056	  839.0	  523.8	 1000.0	  127.0	...
1361058	  839.0	  523.8	 1000.0	  127.0	...
1361060	  839.0	  523.8	 1000.0	  127.0	...
1361062	  839.0	  523.8	 1000.0	  127.0	...
1361064	  839.0	  523.8	 1000.0	  127.0	...
1361066	  839.0	  523.8	 1000.0	  127.0	...
1361068	  839.0	  523.8	 1000.0	  127.0	...
1361070	  839.0	  523.8	 1000.0	  127.0	...
1361072	  839.0	  523.8	 1000.0	  127.0	...
1361074	  839.0	  523.8	 1000.0	  127.0	...
1361076	  839.0	  523.8	 1000.0	  127.0	...
1361078	  839.0	  523.8	 1000.0	  127.0	...
1361080	  839.0	  523.8	 1000.0	  127.0	...
1361082	  839.0	  523.8	 1000.0	  127.0	...
1361084	  839.0	  523.8	 1000.0	  127.0	...
1361086	  839.0	  523.8	 1000.0	  127.0	...
1361088	  839.0	  523.8	 1000.0	  127.0	...
1361090	  839.0	  523.8	 1000.0	  127.0	...
1361092	  839.0	  523.8	 1000.0	  127.0	...
1361094	  839.0	  523.8	 1000.0	  127.0	...
1361096	  839.0	  523.8	 1000.0	  127.0	...
1361098	  839.0	  523.8	 1000.0	  127.0	...
1361100	  839.0	  523.8	 1000.0	  127.0	...
1361102	  839.0	  523.8	 1000.0	  127.0	...
1361104	  839.0	  523.8	 1000.0	  127.0	...
1361106	  839.0	  523.8	 1000.0	  127.0	...
1361108	  839.0	  523.8	 1000.0	  127.0	...
1361110	  839.0	  523.8	 1000.0	  127.0	...
1361112	  839.0	  523.8	 1000.0	  127.0	...
1361114	  839.0	  523.8	 1000.0	  127.0	...
1361116	  839.0	  523.8	 1000.0	  127.0	...
1361118	  839.0	  523.8	 1000.0	  127.0	...
1361120	  839.0	  523.8	 1000.0	  127.0	...
1361122	  839.0	  523.8	 1000.0	  127.0	...
1361124	  839.0	  523.8	 1000.0	  127.0	...
1361126	  839.0	  523.8	 1000.0	  127.0	...
1361128	  839.0	  523.8	 1000.0	  127.0	...
1361130	  839.0	  523.8	 1000.0	  127.0	...
1361132	  839.0	  523.8	 1000.0	  127.0	...
1361134	  839.0	  523.8	 1000.0	  127.0	...
1361136	  839.0	  523.8	 1000.0	  127.0	...
1361138	  839.0	  523.8	 1000.0	  127.0	...
1361140	  839.0	  523.8	 1000.0	  127.0	...
1361142	  839.0	  523.8	 1000.0	  127.0	...
1361144	  839.0	  523.8	 1000.0	  127.0	...
1361146	  839.0	  523.8	 1000.0	  127.0	...
1361148	  839.0	  523.8	 1000.0	  127.0	...
1361150	  839.0	  523.8	 1000.0	  127.0	...
1361152	  839.0	  523.8	 1000.0	  127.0	...
1361154	  839.0	  523.8	 1000.0	  127.0	...
1361156	  839.0	  523.8	 1000.0	  127.0	...
1361158	  839.0	  523.8	 1000.0	  127.0	...
1361160	  839.0	  523.8	 1000.0	  127.0	...
1361162	  839.0	  523.8	 1000.0	  127.0	...
1361164	  839.0	  523.8	 1000.0	  127.0	...
1361166	  839.0	  523.8	 1000.0	  127.0	...
1361168	  839.0	  523.8	 1000.0	  127.0	...
1361170	  839.0	  523.8	 1000.0	  127.0	...
1361172	  839.0	  523.8	 1000.0	  127.0	...
1361174	  839.0	  523.8	 1000.0	  127.0	...
1361176	  839.0	  523.8	 1000.0	  127.0	...
1361178	  839.0	  523.8	 1000.0	  127.0	...
1361180	  839.0	  523.8	 1000.0	  127.0	...
1361182	  839.0	  523.8	 1000.0	  127.0	...
1361184	  839.0	  523.8	 1000.0	  127.0	...
1361186	  839.0	  523.8	 1000.0	  127.0	...
1361188	  839.0	  523.8	 1000.0	  127.0	...
1361190	  839.0	  523.8	 1000.0	  127.0	...
1361192	  839.0	  523.8	 1000.0	  127.0	...
1361194	  839.0	  523.8	 1000.0	  127.0	...
1361196	  839.0	  523.8	 1000.0	  127.0	...
1361198	  839.0	  523.8	 1000.0	  127.0	...
1361200	  839.0	  523.8	 1000.0	  127.0	...
1361202	  839.0	  523.8	 1000.0	  127.0	...
1361204	  839.0	  523.8	 1000.0	  127.0	...
1361206	  839.0	  523.8	 1000.0	  127.0	...
1361208	  839.0	  523.8	 1000.0	  127.0	...
1361210	  839.0	  523.8	 1000.0	  127.0	...
1361212	  839.0	  523.8	 1000.0	  127.0	...
1361214	  839.0	  523.8	 1000.0	  127.0	...
1361216	  839.0	  523.8	 1000.0	  127.0	...
1361218	  839.0	  523.8	 1000.0	  127.0	...
1361220	  839.0	  523.8	 1000.0	  127.0	...
1361222	  839.0	  523.8	 1000.0	  127.0	...
1361224	  839.0	  523.8	 1000.0	  127.0	...
1361226	  839.0	  523.8	 1000.0	  127.0	...
1361228	  839.0	  523.8	 1000.0	  127.0	...
1361230	  839.0	  523.8	 1000.0	  127.0	...
1361232	  839.0	  523.8	 1000.0	  127.0	...
1361234	  839.0	  523.8	 1000.0	  127.0	...
1361236	  839.0	  523.8	 1000.0	  127.0	...
1361238	  839.0	  523.8	 1000.0	  127.0	...
1361240	  839.0	  523.8	 1000.0	  127.0	...
1361242	  839.0	  523.8	 1000.0	  127.0	...
1361244	  839.0	  523.8	 1000.0	  127.0	...
1361246	  839.0	  523.8	 1000.0	  127.0	...
1361248	  839.0	  523.8	 1000.0	  127.0	...
1361250	  839.0	  523.8	 1000.0	  127.0	...
1361252	  839.0	  523.8	 1000.0	  127.0	...
1361254	  839.0	  523.8	 1000.0	  127.0	...
1361256	  839.0	  523.8	 1000.0	  127.0	...
1361258	  839.0	  523.8	 1000.0	  127.0	...
1361260	  839.0	  523.8	 1000.0	  127.0	...
1361262	  839.0	  523.8	 1000.0	  127.0	...
1361264	  839.0	  523.8	 1000.0	  127.0	...
1361266	  839.0	  523.8	 1000.0	  127.0	...
1361268	  839.0	  523.8	 1000.0	  127.0	...
1361270	  839.0	  523.8	 1000.0	  127.0	...
1361272	  839.0	  523.8	 1000.0	  127.0	...
1361274	  839.0	  523.8	 1000.0	  127.0	...
1361276	  839.0	  523.8	 1000.0	  127.0	...
1361278	  839.0	  523.8	 1000.0	  127.0	...
1361280	  839.0	  523.8	 1000.0	  127.0	...
1361282	  839.0	  523.8	 1000.0	  127.0	...
1361284	  839.0	  523.8	 1000.0	  127.0	...
1361286	  839.0	  523.8	 1000.0	  127.0	...
1361288	  839.0	  523.8	 1000.0	  127.0	...
1361290	  839.0	  523.8	 1000.0	  127.0	...
1361292	  839.0	  523.8	 1000.0	  127.0	...
1361294	  839.0	  523.8	 1000.0	  127.0	...
1361296	  839.0	  523.8	 1000.0	  127.0	...
